country_code,country,media_type,tmdb_id,title,original_title,original_language,release_date,genre_ids,genres,popularity,vote_average,vote_count,overview,poster_path,only_abroad
GB,영국,movie,519182,슈퍼배드 4,Despicable Me 4,en,2024-06-20,"16,35,28,878,10751","애니메이션, 코미디, 액션, SF, 가족",25.5294,6.979,3304,"슈트-업 하고 악당 전담 처리반 AVL이 된 에이전트 미니언즈와 미니언즈 만큼 귀여운 그루 주니어가 태어나면서 더욱 완벽해진 그루 패밀리. 이들 앞에 과거 그루의 고등학교 동창이자 그에게 체포당했던 빌런 맥심이 등장하고, 오직 그루를 향한 복수심에 불타올라 탈옥까지 감행한 맥심은 그루 패밀리의 뒤를 바짝 추격하며 위협을 가하기 시작하는데... 과연 에이전트 미니언즈와 그루 패밀리는 맥심을 막아낼 수 있을까?",/vZmCFVff9JySHTUp9zbYUIAcxzc.jpg,True
GB,영국,movie,1396749,와일드 씽,와일드 씽,ko,2026-06-03,"35,10402","코미디, 음악",24.1277,5.941,17,"한때 가요계를 휩쓸었지만 예기치 못한 사건에 휘말려 하루아침에 해체된 3인조 혼성 댄스 그룹 트라이앵글. 20년 만에 리더 현우에게 재기의 발판이 될 트라이앵글 공연 제안이 들어오고, 인생의 마지막 기회를 잡기 위해 멤버들을 찾아 나선다. 생계형 방송인이 된 현우, 재벌가 며느리가 된 도미, 솔로 앨범으로 빚더미에 앉은 상구까지 세 사람은 다시 모여 공연장으로 향하지만, 과거 트라이앵글의 라이벌 발라드 왕자 성곤과 악연으로 얽힌 전소속사 박대표까지 나타나며 상황은 점점 걷잡을 수 없이 꼬여가는데…",/s4IUDzLZJb4CosgEXcmouY32Jfg.jpg,False
GB,영국,movie,9502,쿵푸팬더,Kung Fu Panda,en,2008-06-04,"28,16,35,10751","액션, 애니메이션, 코미디, 가족",24.5784,7.332,12838,"평화의 계곡에서 아버지의 국수 가게를 돕고 있는 팬더 포. 아버지는 국수의 비법을 알려주어 가업을 잇게 하고 싶지만, 포의 관심사는 오로지 쿵푸 마스터. 가게 일은 뒷전으로 하고 쿵푸의 비법이 적힌 용문서의 전수자를 정하는 무적의 5인방 대결을 보러 시합장을 찾은 포. 그런데 마을의 현인 우그웨이 대사부가 포를 용문서의 전수자로 점지하는 이변이 일어난다. 무적의 5인방은 물론 시푸 사부 역시 이 사태를 받아들이지 못하는 가운데, 용문서를 노리고 어둠의 감옥에서 탈출한 타이 렁이 마을을 습격해오자 그를 막아야 하는 미션이 포에게 떨어지는데...",/c3Dzd3A3QE0LkKb5HMOHTzs2Fyg.jpg,False
GB,영국,movie,1330021,아쿠아리움이 문을 닫으면,Remarkably Bright Creatures,en,2026-05-07,"18,9648","드라마, 미스터리",24.2445,8.478,811,작은 마을의 아쿠아리움에서 야간 근무를 하는 여자. 남편과 사별한 그녀는 영리한 문어와 삶의 방향을 잃은 젊은 남자와 친구가 된다. 베스트셀러를 원작으로 한 감동적인 드라마 영화.,/mUt0SnTp0oAN38BHD7NGX8hmwAT.jpg,False
GB,영국,movie,313369,라라랜드,La La Land,en,2016-12-01,"35,18,10749","코미디, 드라마, 로맨스",25.4163,7.9,18300,"차들로 빽빽이 들어찬 LA의 고속도로. 거북이 걸음이던 도로가 뚫리기 시작하지만 미아 지금 손에 든 연기 오디션 대본을 놓지 못한다. 세바스찬은 경적을 누르며 미아를 노려보고는 사라진다. 악연의 시작. 이후 미아는 감미로운 피아노 선율에 이끌려 재즈바로 향하는데, 연주자가 바로 세바스찬이다. 미아가 세바스찬에게 인사를 건네려고 다가가던 순간은 하필 그가 재즈바의 레퍼토리를 무시하고 연주한 탓에 해고된 직후. 세바스찬은 인사를 건네려 다가온 미아를 쌩하니 스쳐 지나가버린다. 세 번째로 두 사람은 파티에 온 손님과 출장 밴드의 키보드 연주자로 다시 만나는데...",/ad9ndytwOckyShSc0A6tx1rZRkW.jpg,True
GB,영국,movie,1100782,스마일 2,Smile 2,en,2024-10-16,"27,10402,9648,53","공포, 음악, 미스터리, 스릴러",24.3366,6.584,2260,월드투어를 앞두고 자신의 눈 앞에서 기괴한 미소와 함께 끔찍한 죽음을 맞은 친구를 목격한 팝스타 ‘스카이’. 그 날 이후 공연 리허설과 팬 미팅 행사 등 그녀의 삶 곳곳에서 끔찍한 일들이 잇따라 발생한다. 화려한 스타의 삶을 뒤덮은 공포에서 벗어나기 위해 몸부림치던 ‘스카이’는 자신이 죽어야만 전염처럼 번지는 저주가 끝난다는 사실을 듣게 되는데…,/4nQk1OgbtdnKYMEQiOwwMB4yGxn.jpg,False
GB,영국,movie,111,스카페이스,Scarface,en,1983-12-09,"28,80,18","액션, 범죄, 드라마",22.7914,8.154,13250,"1980년 5월 쿠바가 마리엘 항을 개항하여 반카스트로 지지자들이 미국 플로리다에 입항한다. 토니 몬타나와 마니리베라도 이민 수용소로 보내진다. 3개월 후 마니가 수용소에 있는 레벤가라는 자를 살해해 주면 신분증을 입수해 주겠다는 일을 받아 수용소에 폭동을 일으켜 레벤가를 암살한다. 접시닦이로 근근히 살아가던 토니는 프랭크의 부하로부터 콜롬비아 마약상과의 거래일을 맡았다가 위험천만한 위기를 넘긴다. 그 사건을 계기로, 토니는 프랭크의 신임을 얻고 그의 부하가 되지만, 수 개월 후 결국 자신을 없애려는 프랭크를 죽이고 조직을 장악, 보스 자리에 오르는데...",/zx7sXrMISbs8RI4URbjPyKocRgP.jpg,False
GB,영국,movie,24,킬 빌: 1부,Kill Bill: Vol. 1,en,2003-10-10,"28,80","액션, 범죄",24.0267,8.0,19200,"어느 한적한 오후, 행복한 결혼식을 앞둔 더 브라이드와 그녀의 신랑, 그리고 모든 하객들이 의문의 조직에 의해 처참하게 살해당한다. 그로부터 5년 후, 코마상태의 더 브라이드는 죽음 직전까지 갔다가 어렵게 깨어난다. 그리고 피로 얼룩진 과거가 그녀의 뇌리에 스치면서 서서히 복수의 리스트를 작성하기 시작한다. 그녀는 전세계적으로 악명높은 살인조직 데들리 바이퍼의 일원이었고, 조직의 보스인 빌을 포함한 5명의 일원이 새로운 삶을 앞둔 그녀를 처참하게 무너뜨렸음이 밝혀지자, 그녀는 텍사스, 멕시코, 일본을 방문하며 가장 잔인한 복수를 실행하게 되는데...",/lH82lk837fACeVZUmqHH0UiEeWL.jpg,False
GB,영국,movie,4935,하울의 움직이는 성,ハウルの動く城,ja,2004-09-09,"14,16,12","판타지, 애니메이션, 모험",25.0018,8.388,11267,"19세기 말 마법과 과학이 공존하고 있는 세계 앵거리. 소피는 돌아가신 아버지의 모자상점에서 쉴틈없이 일하는 18살 소녀이다. 어느 날 오랫만에 마을로 나간 소피는 우연히 하울을 만나게 된다. 하울은 왕실 마법사로서 핸섬하지만 조금 겁이 많은 청년이다. 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90살의 늙은 할머니로 만들어 버린다. 가족을 걱정한 소피는 집을 나오게 되고 황무지를 헤매다가 하울이 사는 성에서 가정부로 낯선 생활을 시작한다. 4개의 다리로 걷는 기괴한 움직이는 성 안에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데...",/xiz6TiSduvR1U3VLfWVlBEdT9fO.jpg,False
GB,영국,movie,1317149,멈출 수 없는 말,I Swear,en,2025-09-22,"18,36","드라마, 역사",23.4514,8.222,431,"스코틀랜드 활동가 존 데이비드슨의 실화에 기반한 작품. 투렛 증후군을 가진 한 남자가 주변 동료들로부터 용기를 얻고, 거침없는 목소리로 편견에 맞서는 이야기를 그린다.",/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,False
GB,영국,movie,1740877,Storm on Sesame Street,Storm on Sesame Street,en,2026-08-03,"10751,16","가족, 애니메이션",36.8099,0.0,0,,/w4GrHRGgRQOYG95f2oVLYzGJ4Md.jpg,True
GB,영국,movie,333339,레디 플레이어 원,Ready Player One,en,2018-03-28,"12,28,878","모험, 액션, SF",24.3884,7.589,17170,"2045년, 암울한 현실과 달리 가상현실 오아시스에서는 누구든 원하는 캐릭터로 상상하는 모든 걸 할 수 있다. 웨이드 와츠의 유일한 낙은 오아시스에 접속하는 것. 어느 날 오아시스의 창시자인 괴짜 천재 제임스 할리데이는 자신이 가상현실 속에 숨겨둔 3개의 미션에서 우승하는 사람에게 오아시스의 소유권과 막대한 유산을 상속한다는 유언을 남기고, 그가 사랑했던 80년대 대중문화 속에 힌트가 있음을 알린다. 와츠가 첫 번째 수수께끼를 푸는 데 성공하자 이를 저지하기 위해 현실에서 살인도 마다하지 않는 IOI라는 거대 기업이 뛰어드는데...",/j4TIfwFrm8WnckByTnMFEAuIVju.jpg,True
GB,영국,movie,6479,나는 전설이다,I Am Legend,en,2007-12-12,"18,878,53","드라마, SF, 스릴러",23.2571,7.221,17102,바이러스 감염으로 전 인류가 사망하고 홀로 뉴욕에 살아 남은 과학자 로버트 네빌(윌 스미스). 혹시라도 있을 다른 생존자를 찾아 절박한 심정으로 네빌은 3년 동안 방송을 송신해 왔다. 마침내 그는 혼자가 아니라는 것을 알게 되는데...,/yvaDfiS0DzsHDWBjlqxo6CPgDVJ.jpg,False
GB,영국,movie,809,슈렉 2,Shrek 2,en,2004-05-19,"16,35,10751,14,10749","애니메이션, 코미디, 가족, 판타지, 로맨스",22.5635,7.327,13626,"더 크고 신나는 세상! ""겁나먼"" 왕국에서 펼쳐지는 끝없는 상상!  꿈결같은 허니문에서 돌아온 슈렉과 피오나. 이 행복한 녹색 커플은 ""겁나먼"" 왕국의 왕과 왕비인 피오나의 부모님으로부터 초청장을 받는다. 드디어 도착한 왕국에는 모든 시민들이 기대에 부풀어 그들을 기다리고 있는데... 덜리는 맘으로 슈렉이 모습을 드러내는 순간, 멋진 왕자를 기대했던 모든 이들은 기절초풍! 초록색이 되어버린 공주는 말할 것도 없이 말이다. 발칵 뒤집힌 ""겁나먼"" 왕국. 이제 이 충격적인 사건을 해결하기 위해 만만치 않은 강적들이 속속 등장한다. 업계 1위의 괴물 전문 킬러 '장화신은 고양이', 퍼펙트한 외모의 왕자 '프린스 챠밍', 신비한 힘을 가진 요정 대모까지. 성가신 건 질색인 슈렉에게 터져버린 대형 사고! 또 다시 의도하지 않은 사건에 휘말린 슈렉 패밀리 앞에 상상할 수 없는 예측 불허의 모험들이 펼쳐지는데...",/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,True
GB,영국,movie,615656,메가로돈 2,Meg 2: The Trench,en,2023-08-02,"28,878,27","액션, SF, 공포",23.3687,6.374,4045,"전 세계에서 가장 깊은 마리아나 해구, 역사상 가장 거대하고 무자비한 포식자가 도사리는 그곳에서 강철 다이버 '조나스'(제이슨 스타뎀)가 더 맹렬하게 돌아온 '메가로돈'과 짜릿한 대결을 펼치는 액션 어드벤처",/cbAHK6Vrt0GClMRUxH8TsgC2JqL.jpg,True
GB,영국,movie,490132,그린 북,Green Book,en,2018-11-16,"18,35,36","드라마, 코미디, 역사",22.1929,8.225,13065,"1962년 미국, 입담과 주먹만 믿고 살아가던 토니 발레롱가는 교양과 우아함 그 자체인 천재 피아니스트 돈 셜리의 운전기사 면접을 보게 된다. 백악관에도 초청되는 등 미국 전역에서 콘서트 요청을 받으며 명성을 떨치고 있는 돈 셜리는 위험하기로 소문난 미국 남부 투어 공연을 떠나기로 결심하고, 투어 기간 동안 자신의 보디가드 겸 운전기사로 토니를 고용한다. 거친 인생을 살아온 토니와 교양과 기품을 지키며 살아온 돈. 생각, 행동, 말투, 취향까지 달라도 너무 다른 두 사람은 그들을 위한 여행안내서 그린북에 의존해 특별한 남부 투어를 시작하는데...",/dyqQ12gZGwl5Y0R9UsLBDkZWOUA.jpg,True
GB,영국,movie,49051,호빗: 뜻밖의 여정,The Hobbit: An Unexpected Journey,en,2012-12-12,"12,14,28","모험, 판타지, 액션",21.5428,7.38,19862,"호빗족 빌보 배긴스는 어느 날 찾아온 회색의 마법사 간달프로부터 뜻밖의 제안을 받는다. 오래 전 난쟁이족의 영토였지만 무시무시한 용 스마우그에게 빼앗겨 지금은 황무지로 변한 동쪽의 외로운 산 에레보르 왕국을 되찾기 위해 함께 떠나자는 것. 빌보는 전설의 용사 소린이 이끄는 13명의 난쟁이족과 함께 위험 가득한 여정에 오른다. 외로운 산에 가기 위해서 반드시 거쳐야 하는 고블린 동굴에서 일행과 떨어져 헤매던 빌보는 그의 일생을 뒤바꿔놓는 존재인 골룸과 마주치게 되고, 골룸과의 수수께끼 대결 중에 대단한 힘을 지닌 골룸의 보물 절대반지를 얻게 되는데...",/vtsequVUU3W2NVfWObXkq31VIgN.jpg,True
GB,영국,movie,168259,분노의 질주: 더 세븐,Furious 7,en,2015-04-01,"28,80,53","액션, 범죄, 스릴러",22.7586,7.216,11401,"도미닉과 멤버들은 범죄조직 소탕 후 모든 전과를 사면 받고 평범한 일상으로 돌아간다. 하지만 평화도 잠시, 전작에서 처리한 범죄조직의 리더 오웬 쇼의 형 데카드 쇼가 동생의 복수를 위해 멤버들을 차례로 공격한다. 특수부대 출신 용병 데카드 쇼의 난입으로 한이 갑작스레 사망하게 되고, 도미닉의 집은 순식간에 폭파당한다. 이에 맞서는 정부요원 페티는 도미닉을 돕는 조건으로 납치당한 해커 램지의 구출을 의뢰하고, 도미닉은 멤버들을 다시 모아 숨막히는 반격을 시작한다.",/cuQdgDYANbKA46e4va2fz6fODkc.jpg,False
GB,영국,movie,329865,컨택트,Arrival,en,2016-11-10,"18,878,9648","드라마, SF, 미스터리",22.4425,7.631,19642,"어느 날 전 세계 12개 지역에 외계 비행물체 셸이 동시다발로 출현한다. 450m에 달하는 거대 비행체가 가만히 서 있을 뿐 어떤 행동도 하지 않자 각국 정부는 각자의 방식으로 외계인과 접촉을 시작하지만, 완전히 다른 언어 체계 때문에 첫 단계부터 난항을 겪는다. 미국 정부의 요청을 받은 언어학자 루이스와 물리학자 이안은 말과 글이 통하지 않는 상황에서, 신체의 모든 기관과 감정을 이용해 미지의 생명체와 대화를 시도하고 서로의 문자를 배워나간다. 마침내 대화의 물꼬가 트이게 되지만 그때부터 루이스는 이해하기 어려운 환상을 연이어 보기 시작하는데...",/yHEMUTIYZFHN3jjkKmTFrvhj64a.jpg,True
GB,영국,movie,254128,샌 안드레아스,San Andreas,en,2015-05-27,"28,18,53","액션, 드라마, 스릴러",21.9574,6.249,9117,"샌 안드레아스 단층이 마침내 끊어져 규모 9의 강진이 발생하자 구조헬기 조종사 드웨인 존슨은 사이가 멀어진 아내와 함께 외동딸을 구하기 위해 최악의 상황 속으로 뛰어든다. 세상이 무너지는 마지막 순간, 당신은 어디에서 누구와 함께 할 것인가!",/2ApoIxn6Bmtcj7BSXd8Cuyvd1QY.jpg,True
GB,영국,movie,812583,나이브스 아웃: 웨이크 업 데드 맨,Wake Up Dead Man: A Knives Out Mystery,en,2025-11-26,"53,9648,35","스릴러, 미스터리, 코미디",21.6417,7.2,2717,브누아 블랑이 탐정 인생을 통틀어 가장 위험한 사건으로 돌아온다.어두운 과거를 지닌 작은 마을의 성당. 그곳에서 불가사의한 범죄가 발생한다. 그러자 브누아 블랑 탐정이 신실한 젊은 신부와 함께 수사에 나선다.,/qFXkslzkBIihZnwyYal9WnQ9OTe.jpg,True
GB,영국,movie,1402,행복을 찾아서,The Pursuit of Happyness,en,2006-12-14,18,드라마,22.4489,7.886,10744,"미국 샌프란시스코. 의료기 세일즈맨 크리스 가드너(윌 스미스)는 여기저기 열심히 뛰어다니지만 한물간 의료기기는 좀처럼 팔리지 않는다. 아들 크리스토퍼(제이든 스미스)는 엉터리 유치원에서 하루종일 엄마를 기다리다 잠들기 일쑤. 세금도 못내는 형편에 자동차까지 압류당하자 참다 지친 아내마저 두사람을 떠나버린다. 살던 집에서도 쫓겨난 크리스와 크리스토퍼. 이제 지갑에 남은 전재산이라곤 달랑 21달러 33센트 뿐.  전재산 21달러…  돌아갈 집도 없지만 꿈이 있다면 지켜내야 한다!  극한 상황에서도 크리스토퍼를 보살피던 크리스는 빨간색 페라리를 모는 성공한 주식중개인을 만나 ‘남이 할 수 있다면, 나도 할 수 있다’는 희망과 함께 주식중개인 인턴에 지원한다. 덜컥 붙긴 했지만 땡전 한푼 못받는 무보수에 60대 1이라는 엄청난 경쟁을 이겨내야 하는 혹독한 과정. 학력도 경력도 내세울 것 없지만 크리스는 아들과 함께 노숙자 시설과 지하철 화장실을 전전하는 어려움 속에서도 행복을 찾기 위한 위한 마지막 기회에 도전하게 되는데…",/uRMMtYZkWyqsc4AO4aCoHBbZSwL.jpg,True
GB,영국,movie,829557,365일: 오늘,365 dni: Ten dzień,pl,2022-04-26,"10749,18","로맨스, 드라마",21.6186,5.95,1861,"재결합하여 그 어느 때보다도 열렬한 관계를 이어가는 라우라와 마시모. 하지만 마시모의 가족 관계, 그리고 라우라의 마음을 얻으려는 수수께끼의 남자로 인해 삶이 복잡해진다.",/nzrh7HhednL8gp08zR1rY3OAImC.jpg,True
GB,영국,movie,10625,퀸카로 살아남는 법,Mean Girls,en,2004-04-30,"18,35","드라마, 코미디",20.7068,7.227,9572,동물학자인 아버지를 따라 아프리카에서 성장한 케이디는 일리노이즈의 고등 학교로 전학을 오게 된다. 케이디가 전학 온 고등학교에는 레지나라는 퀸카가 그녀의 매력을 주무기로 학교의 여왕으로 군림을 하고 있었다.  레지나는 케이디가 지닌 미모와 지성이 자신이 누리고 있는 교내 '여왕벌'의 위치를 위협할 수 있다고 판단하고 그녀를 감시할 목적으로 케이디에게 접근을 하여 둘은 친구가 된다. 케이디는 수학시간에 만난 남학생 애런 사무엘에게 한눈에 반하여 그와 사귀려는 노력을 하지만 그는 바로 레지나의 헤어진 남자 친구였다. 케이디가 애런에게 관심이 있는 것을 안 레지나는 고의로 그들의 사이를 방해하고 케이디에게 모욕감을 느끼게 한다. 이 일을 계기로 케이디는 레지나를 극도로 미워하게 되고 둘 사이에는 서로상대를 꺽기 위한 숨막히는 권모술수가 동원된 팽팽한 대결이 시작되는데.,/6WcZxeBF5rOrTr7cocljvu3ET77.jpg,True
GB,영국,movie,1057265,పెద్ది,పెద్ది,te,2026-06-03,"28,18","액션, 드라마",20.2095,5.867,64,,/kJAJNNBYlbqAcpTDxBNnaILSMTy.jpg,True
GB,영국,movie,281957,레버넌트: 죽음에서 돌아온 자,The Revenant,en,2015-12-25,"37,18,12","서부, 드라마, 모험",21.9872,7.541,19529,"서부 개척시대 이전인 19세기 아메리카 대륙, 전설적인 모피 사냥꾼인 휴 글래스 는 아들 호크를 데리고 동료들과 함께 사냥하던 중 회색곰에게 습격 당해 사지가 찢긴다. 하지만 돈에 눈이 먼 비정한 동료 존 피츠 제럴드 는 아직 살아 있는 휴를 죽이려 하고, 아들 호크가 이에 저항하자 호크마저 죽인 채 숨이 붙어 있는 휴를 땅에 묻고 떠난다. 눈 앞에서 하나뿐인 아들의 죽음을 목격한 휴는 처절한 복수를 위해 부상 입은 몸으로 배신자 존 피츠제럴드의 뒤를 쫓아 300km가 넘는 광활하고 거친 야생에서 인간의 한계에 도전하는데...",/8LqhLTQHb3fJn4ddZtQva03cKC.jpg,True
GB,영국,tv,5920,멘탈리스트,The Mentalist,en,2008-09-23,"80,18,9648","범죄, 드라마, 미스터리",282.3209,8.374,4510,"2008년 9월 CBS에서 방영을 시작한 범죄심리수사물. 예리한 관찰력과 날카로운 추리력을 가진 패트릭 제인은 사람들의 행동을 관찰해서 그 마음을 읽는 능력을 이용하여 돈벌이를 하며 살아가고 있었다. 그러다가 한 방송에서 연쇄살인범 레드존에 대한 언급을 하게 되고, 그로 인해 아내와 딸이 레드존에게 죽임을 당한다. 그 후 제인은 레드존에 대한 정보를 얻기 위해 CBI(캘리포니아 연방수사대)를 찾아가게 되고, 우연히 그들의 수사를 돕게 되면서 수사대의 자문위원이 되고 각종 범죄를 해결하며 레드존을 잡기 위한 정보도 취합해 간다.",/82hq7b8rPG0TFTV4SJk8Zfxj24H.jpg,False
GB,영국,tv,113962,라이어니스: 특수 작전팀,Lioness,en,2023-07-23,"18,10768","드라마, War & Politics",243.8309,8.015,1300,"테러리스트를 제거하기 위해 조직 내부에 침투해야하는 실존하는 CIA 팀, ‘라이어니스'의 이야기를 다룬다. 팀의 수장이자 두 딸의 엄마인 ‘조’. 그녀는 국가의 명령을 수행하면서도 테러 조직에 잠입한 팀원 ‘크루즈’의 생명까지 지켜야 한다. 동시에 엄마로서의 책임까지 지켜내야 하는데. 과연 그녀는 무엇을 위해 싸울 것인가.",/rzpHPSEgPTpRs8EHbygwsOw7jC0.jpg,True
GB,영국,tv,2734,로 앤 오더: 성범죄전담반,Law & Order: Special Victims Unit,en,1999-09-20,"80,18,9648","범죄, 드라마, 미스터리",266.8222,7.959,4308,추악한 성범죄를 수사하는 뉴욕 경찰 성범죄전담수사반의 활약을 그린 드라마.,/iofokHZoUB4Qhik4PflvJl8TT6a.jpg,False
GB,영국,tv,79744,루키,The Rookie,en,2018-10-16,"80,18,35","범죄, 드라마, 코미디",250.4278,8.547,3440,이혼 후 은행 강도를 당한 일을 계기로 LAPD에 지원한 40세의 최고령 신입을 중심으로 펼쳐지는 이야기,/9wz0GDLxCdKVCRfeBo951WETopv.jpg,False
GB,영국,tv,60625,릭 앤 모티,Rick and Morty,en,2013-12-02,"16,35,10765,10759","애니메이션, 코미디, Sci-Fi & Fantasy, Action & Adventure",216.1674,8.681,11237,술에 절어 사는 천재 과학자 릭은 투정이 심한 10대 손자 모티를 데리고 외계와 대체 현실로 아슬아슬한 모험을 떠난다.,/owhkU6KRqdXoUQpjV8uyZGPtX58.jpg,False
GB,영국,tv,65334,미라큘러스 레이디버그,"Miraculous, les aventures de Ladybug et Chat Noir",fr,2015-10-19,"10759,16,10762","Action & Adventure, 애니메이션, Kids",217.7688,8.057,4633,"프랑스 파리를 배경으로, 백인 아버지와 중국인 어머니 사이에서 태어난 중국계 프랑스인 소녀, 마리네트 청이 ‘레이디버그’로 변신해 악당으로부터 파리를 지키는 내용이다.",/2StXCVS3mm09HwRBWsee3QCz3TM.jpg,False
GB,영국,tv,1396,브레이킹 배드,Breaking Bad,en,2008-01-20,"18,80","드라마, 범죄",191.6317,8.947,18315,2008년 1월 AMC에서 방영을 시작한 범죄 스릴러. Breaking Bad는 막가기를 뜻하는 미국 남부 지방의 속어이다. 한때 노벨화학상까지 바라 볼 정도로 뛰어난 과학자였던 고등학교 화학 교사 월터 화이트는 자신의 50세 생일 날에 폐암 3기 진단을 받는다. 어느 날 동서와 함께 마약 단속 현장을 참관한 그는 현장에서 달아나는 옛 제자 제시를 발견한다. 뇌성마비에 걸린 고등학생 아들과 임신한 아내를 위해 제시에게 동업을 제의한 월터는 자신의 화학지식을 이용해 전례없는 고순도 고품질의 메스암페타민을 제조한다.,/anFx9aTOOYqgS3v7x3R84Kz67ly.jpg,False
GB,영국,tv,1408,하우스,House,en,2004-11-16,18,드라마,166.0173,8.566,7764,"2004년 11월 FOX에서 방영을 시작한 미스터리 의학 시리즈. 프린스턴 플레인즈보로 대학병원의 진단의학과 과장인 그레고리 하우스는 환자들을 성심성의껏 돌보는 데는 영 꽝인 의사. 사사건건 병원 원장인 리사 커디와 부딪히는 그는 못된 매너와 그 매너를 더욱 돋보이게 하는 외모로 유명하지만, 또한 창조적인 생각과 결점없는 의학적 본능을 유감없이 발휘하는 최고의 의사이기도 하다. 천재적인 분석능력을 갖춘 전염병 전문의로서 그가 이제 인명을 살리기 위한 흥미롭고 미스터리한 의학의 퍼즐을 풀어간다.",/3Cz7ySOQJmqiuTdrc6CY0r65yDI.jpg,False
GB,영국,tv,34307,쉐임리스,Shameless,en,2011-01-09,"18,35","드라마, 코미디",155.5561,8.167,3423,미국 시카고 후미진 마을에서 힘겹게 살고 있는 싱글 대디 프랭크와 총명하고 독립적인 그의 여섯 자녀들의 리얼한 이야기,/9ZTivNsXHQWVq578CIsvsM5zd08.jpg,False
GB,영국,tv,94664,무직전생 ~이세계에 갔으면 최선을 다한다~,無職転生 ～異世界行ったら本気だす～,ja,2021-01-11,"10759,16,10765","Action & Adventure, 애니메이션, Sci-Fi & Fantasy",149.1897,8.469,1634,"'나는 이 세계에서 최선을 다하겠어!' 34세 총각에 무직인 방구석 폐인이었던 남자. 그는 부모님의 장례식 날에 집에서 쫓겨나 트럭에 치여 목숨을 잃었다. 다시 눈을 떴을 때 그는 검과 마법이 존재하는 이세계에서 아기로 다시 환생해 있었다! 쓰레기처럼 살아온 남자는 소년 루데우스로서 이세계에서 최선을 다해 살아가기로 맹세한다! 루데우스를 기다리는 것은 로리 마술사, 엘프 귀를 가진 소꿉친구, 흉포한 새침데기 아가씨와 그 외 다양한 인간들과의 만남. 그리고 가혹한 모험과 전투. 그의 새로운 인생이 움직이기 시작한다! '인생 재시작' 판타지, 개막!",/bKGRbhv6ivalbt9sMniyxLVGnUZ.jpg,False
GB,영국,tv,66732,기묘한 이야기,Stranger Things,en,2016-07-15,"10759,9648,10765","Action & Adventure, 미스터리, Sci-Fi & Fantasy",138.0794,8.556,21593,"인디애나주의 작은 마을에서 행방불명된 소년. 이와 함께 미스터리한 힘을 가진 소녀가 나타나고, 마을에는 기묘한 현상들이 일어나기 시작한다. 아들을 찾으려는 엄마와 마을 사람들은 이제 정부의 일급비밀 실험의 실체와 무시무시한 기묘한 현상들에 맞서야 한다.",/mpOQpOKdo2XJnTqRzo1lTmDNsc1.jpg,False
GB,영국,tv,1911,본즈,Bones,en,2005-09-13,"80,18","범죄, 드라마",113.9606,8.185,3545,"워싱턴 D.C.의 제퍼소니안 재단의 연구소 소속 법인류학자인 템퍼런스 브레넌 박사와 FBI 워싱턴 지국 요원인 실리 부스, 그리고 브레넌 박사의 팀이 뼈만 남다시피한 시신을 조사해 해결하는 내용으로 실제 법인류학자인 '캐시 라익스'의 소설을 각색해 제작되었으며 국내에도 '본즈'라는 제목으로 원작 소설 시리즈가 발매되었다.",/24Mi1oDrdc1zbHju7FVHJA4sgYt.jpg,False
GB,영국,tv,4604,스몰빌,Smallville,en,2001-10-16,"10765,10759,18","Sci-Fi & Fantasy, Action & Adventure, 드라마",104.543,8.19,4547,우리에게 슈퍼맨으로 친숙한 클라크 켄트의 유년기를 새로이 재조명한 워너 브라더스사의 SF시리즈물 드라마,/mHZSq8LA5Dt48JjaOZ5tcPXQRVN.jpg,True
GB,영국,tv,73586,옐로우스톤,Yellowstone,en,2018-06-20,"37,18","서부, 드라마",116.1301,8.269,3270,미국 최초의 국립 공원과 국경을 접하는 사람들의 지속적인 공격을 받으면서 미국에서 가장 큰 목장을 관리하는 존 던트의 이야기,/nmHvUWkUovDEJwZPlyPOktEzHf.jpg,True
GB,영국,tv,37680,슈츠,Suits,en,2011-06-23,18,드라마,110.629,8.219,5841,"뜻밖의 행운일까, 아니면 뛰어난 재능일까. 뉴욕의 거대 로펌에 들어간 대학 중퇴 청년. 엘리트 변호사와 의기투합한 그가 시시하고 따분한 세상을 상대로 소송을 건다.",/lvYWwQj89ioSk9WzhC1KEujmpWa.jpg,False
GB,영국,tv,44217,바이킹스,Vikings,en,2013-03-03,"10759,18,10768","Action & Adventure, 드라마, War & Politics",108.6536,8.098,7765,2013년 3월 History에서 방영을 시작한 역사물. 바이킹 영웅 라그나 로스브로크는 새로운 대륙을 향해 탐험하고 싶어하지만 카테가트의 영주인 백작은 모험적인 항해를 원치 않아 라그나의 의견을 묵살한다. 라그나는 친구이자 배를 만드는 기술자인 플로키의 도움을 받아 백작 몰래 출항에 성공한다. 라그나는 새로운 대륙인 잉글랜드를 발견하고 동료들과 함께 노섬브리아 왕국 영토에 있는 수도원을 잔인하게 약탈하고 수도승 애설스탠을 노예로 삼는다. 처음 보는 바이킹의 야만적인 침략에 노섬브리아 왕국은 크게 분노하면서도 바이킹을 두려워하는데...,/bQLrHIRNEkE3PdIWQrZHynQZazu.jpg,False
